Symbol,Strategy,TotalReturn_%,rnorm100_%,SharpeDaily,SharpeAnnual,Calmar,MaxDrawdown_%,TimeDD_bars,VWR,SQN,WinRate_%,ProfitFactor,AvgTradePL,trades_total,Sortino
IEF,DonchianTurtle,-0.02454014746294434,-0.001061998765761494,-0.013242213376483934,-0.21021362041337657,-0.007315875349345033,-0.14516359492874237,2145.0,-0.07120243402515702,-0.20291792848602067,0.30666666666666664,0.9415257456230621,-0.5015226981416062,75,0.0010932165445697091
IEF,EmaCross,-0.24100270970503673,-0.010380911391779985,-0.025630604688130748,-0.406873235742001,-0.043055246319207964,-0.24110677046919635,5597.0,-0.4945450904893506,-1.3566285201487414,0.25,0.7073308552948652,-2.1057582127816734,112,-0.22101461681204448
IEF,GoldenCross,-0.060184745140468045,-0.0026025449110659614,-0.01565491851987713,-0.24851412719144558,-0.015356838951919253,-0.16947139442005432,4015.0,-0.15860474601372718,-0.43709362808251356,0.21052631578947367,0.7636225493131347,-4.42883797489747,19,-0.03459432081092806
MSFT,AdxBreakout,0.21238929821131794,0.00826178231275782,0.0033637893125121185,0.05339849990234397,0.015532280586825545,-0.5319104471860655,3061.0,0.4226640566891053,0.39947975769493016,0.4090909090909091,1.1823231668548,5.3779365664151415,44,0.10187652571707309
MSFT,AtrChannelReversion,-0.4960815918807471,-0.0190344317941512,-0.0004331570459990095,-0.006876154934092467,-0.024966506160605202,-0.762398698148071,6394.0,-0.7200273537976712,-0.7656124851204362,0.75,0.41004849076192845,-48.8860054032195,8,0.03073751887181662
MSFT,AtrTrailingTrend,-0.13122666341444927,-0.005070746438687446,0.0029893836181170423,0.04745499376144905,-0.005999302816492159,-0.845222618992977,6466.0,-0.2712266245198968,-0.176719539689334,0.30597014925373134,0.9650684956231541,-0.45888446362878266,268,0.10623964752957102
MSFT,BollingerBreakout,0.29614783710594883,0.011538661418846494,0.004956308856751794,0.07867896393475261,0.02832733770866462,-0.407333069472219,5890.0,0.5567493943697893,0.5436718987238028,0.3360655737704918,1.147017635933279,2.8251551975576934,122,0.118632039424895
MSFT,BuyAndHold,1.6481604776853915,0.06593121718267896,0.021205750007450144,0.336630845305915,0.07829207278590218,-0.8421186824747217,4837.0,2.322044968574669,0.0,,,,1,0.45321177079902264
MSFT,DonchianTurtle,0.7304756099019736,0.028702407657853698,0.012113398201272418,0.19229423503478374,0.04654001283458067,-0.6167253919733972,4488.0,1.162636152838781,1.0383080715637714,0.4533333333333333,1.4069673312780309,14.347570283897518,75,0.24501947483819525
MSFT,EmaCross,0.6001347164440672,0.02352123932255796,0.010362232476502,0.16449534096156748,0.03560449474633008,-0.6606255611865521,4639.0,0.9907535777826412,0.9380459970890446,0.3611111111111111,1.3314608640194314,7.614484132324888,108,0.22175242926576788
MSFT,GoldenCross,0.6540882922191886,0.025662769887195423,0.011810405447082334,0.18748437417493483,0.0320774289240882,-0.8000257735096793,4834.0,1.0627688335885557,0.6859327320166404,0.42857142857142855,1.745198366128645,40.632296461810526,21,0.20616539532549763
AAPL,AdxBreakout,-0.7870182282751604,-0.030028547677089745,0.008550345078299352,0.1357325202057911,-0.031799503345198335,-0.9443087003943412,3376.0,-0.8902295130943344,-0.11191047915391392,0.4230769230769231,0.9267365185715792,-10.520435296382706,52,0.09551342501728834
AAPL,AtrChannelReversion,0.33834449773508013,0.013193550241425283,0.009461819843936107,0.1502017335429055,0.015921727084937384,-0.8286506966889874,5400.0,0.6199313521812937,0.5235789705860442,0.9,1.6244397083339366,40.26236208446616,10,0.12607851013727703
AAPL,AtrTrailingTrend,-0.5067981309362067,-0.019441597703445692,0.013135172045044783,0.20851439195541718,-0.022055242293512713,-0.8814955394602129,3376.0,-0.7268249465246747,-0.17063196066207767,0.3104693140794224,0.9566717588992953,-1.435301918964345,277,0.19569084405301837
AAPL,BollingerBreakout,-0.42988413054415,-0.01651556430435454,0.01100257036368199,0.17466038978875223,-0.019015620218592086,-0.8685261965953037,2834.0,-0.6591821726100198,-0.1327928763480965,0.464,0.9420277192823374,-2.795324214199234,125,0.10880605084799475
AAPL,BuyAndHold,1.0505698419573475,0.041538011695821817,0.024787833463906325,0.3934946573134854,0.046833093793075535,-0.8869371705262696,3262.0,1.5675327900293716,0.0,,,,1,0.40342143223350213
AAPL,DonchianTurtle,0.5414785266378094,0.021198124820600895,0.019266613706869933,0.30584801084835683,0.0240446907690924,-0.8816135347371342,3262.0,0.9085821892036019,0.07950239572733951,0.52,1.0494289074082974,8.853615563532355,75,0.24231712058406196
AAPL,EmaCross,1.0406826401066591,0.041139153431720275,0.022773555980342836,0.36151899355556943,0.04782825707853464,-0.8601432697865036,3262.0,1.5558133812480641,0.1126792778690216,0.4329896907216495,1.0599215806869429,17.71752995353244,97,0.2820693959408513
AAPL,GoldenCross,-0.10101634658020636,-0.0039056687671405123,0.01489113359590409,0.23638941740760733,-0.004451956169686642,-0.8772927266746696,2834.0,-0.21362312615216306,-0.017027033146456948,0.4666666666666667,0.9834969246494414,-6.405449547145971,15,0.19133689201316648
NVDA,AdxBreakout,-0.7439107978040989,-0.02840738347259926,0.014279900634195491,0.2266863949487688,-0.030682844159918343,-0.9258393167380629,4124.0,-0.8716548198631757,-0.12330968767991872,0.4375,0.9297897416409768,-10.932257014846334,48,0.15185649454697792
NVDA,AtrChannelReversion,1.1889145538995143,0.047135010646280125,0.01822426873287369,0.289301297359164,0.05719320562156727,-0.8241365409409007,5710.0,1.7404682572178438,1.1482572054981088,0.6666666666666666,2.463314496706885,190.2929328010481,12,0.31402354877931443
NVDA,AtrTrailingTrend,1.0523635115007137,0.04161038624756805,0.024810364552140488,0.39385232725089686,0.04437096695995739,-0.9377840759052958,2960.0,1.5685616444119943,0.08777257276659083,0.29537366548042704,1.0449151290635266,6.64356143593154,281,0.4019945874102316
NVDA,BollingerBreakout,0.5855997199315611,0.022945079770957787,0.019994634549422477,0.3174049834403513,0.025150872988951904,-0.9122975485199634,2804.0,0.9675894410595715,0.06503464399529198,0.48031496062992124,1.0373911577530264,6.268250396632424,127,0.21906016488354396
NVDA,BuyAndHold,1.9731016703006112,0.07943400726817837,0.03292713086623246,0.5227019979535793,0.08260229216900022,-0.9616441043265519,4335.0,2.7323697789946566,0.0,,,,1,0.6069326670539033
NVDA,DonchianTurtle,2.096302352246816,0.08459816197182458,0.03035173397554595,0.48181883975330625,0.09294283536180739,-0.9102171419937997,1317.0,2.897278466479339,0.12493887814640271,0.4931506849315068,1.0753491380184745,97.75383630652078,73,0.4090596846952942
NVDA,EmaCross,1.1331332627638062,0.04487466255114423,0.025143514694703988,0.3991409218097093,0.04807722275608604,-0.9333871629567787,1461.0,1.6708106379821546,0.07782012270115375,0.37142857142857144,1.0399986867178415,20.051154445698735,105,0.3480307654147684
NVDA,GoldenCross,1.7254741484188165,0.06912856035566006,0.029724690657546675,0.47186483566916104,0.07734499746706748,-0.8937689911373277,2600.0,2.41991759877379,0.6902742458964473,0.46153846153846156,2.3690627353131957,337.618227397323,13,0.3633374291483562
META,AdxBreakout,1.172343858711874,0.09225125254120271,0.029834664267731043,0.47361061260912785,0.2841169853259156,-0.32469460576381826,1165.0,3.420515022831688,1.3968421154257868,0.4782608695652174,2.6794907145178417,86.6669725174646,23,0.5009853255256056
META,AtrChannelReversion,0.15034302854114656,0.0113804116670222,0.0044911546746878835,0.071294870212496,0.02994216077183576,-0.3800798397197459,2591.0,0.6151135404350933,0.8543646142096264,0.6666666666666666,2.9127110830945178,54.0776177990432,3,0.05534655567815
META,AtrTrailingTrend,1.4920505935655972,0.11885392862435737,0.030542157647930925,0.484841721838528,0.1645708372330115,-0.7222052863234525,856.0,4.239987144124491,1.1163820105885973,0.3488372093023256,1.3831973142012586,27.04929090424344,129,0.612193279346563
META,BollingerBreakout,1.041733630878216,0.08156607282931752,0.027334863127042336,0.4339274997368604,0.23773391553205905,-0.3430981761553417,1211.0,3.0875045488854185,1.4268549350440203,0.39705882352941174,1.7629231171460022,26.972442446451645,68,0.4773556212919135
META,BuyAndHold,2.931172795678259,0.24685690580053415,0.04685180115032383,0.7437492859152406,0.32477603496435564,-0.7600835013199999,594.0,8.311172941963827,0.0,,,,1,1.0418494195560188
META,DonchianTurtle,2.6343721132940363,0.2193111559870711,0.052095748292076936,0.8269943660679208,0.5174462547635889,-0.4238336908772682,641.0,7.407951916000567,1.862626022628779,0.5714285714285714,3.8380529053937673,297.7595707875119,35,1.1181850828982618
META,EmaCross,2.263088913719493,0.18570795403658116,0.04572731164779925,0.7258985684617439,0.4994712398600843,-0.37180910374059395,612.0,6.329270158379843,1.7779021897757723,0.3695652173913043,3.163799931354837,148.7178482295551,46,0.9456018879261208
META,GoldenCross,2.6711329091332967,0.22268959058534127,0.05229634469244756,0.8301787352035733,0.5919193035195376,-0.3762161315929966,855.0,7.519624240993037,1.5235566024963472,0.5714285714285714,16.56778391269425,2096.2262561044254,7,1.0411479516172284
BTC,AdxBreakout,0.05453150366604707,0.050302642193511486,0.017724569537454948,0.2813688185506616,0.39711238058190274,-0.1266710499425912,138.0,2.996547593312991,0.9419074234422274,0.5,4.988546181399925,28.022872601082565,2,0.34901178305280134
BTC,AtrChannelReversion,0.0,0.0,,,,-0.0,0.0,0.0,0.0,,,,0,inf
BTC,AtrTrailingTrend,1.8918698611014613,4.488653026156955,0.06495347777309166,1.031104493858172,12.012973603325534,-0.3736504527833448,182.0,145.9906345295094,0.8578239674144761,0.2857142857142857,3.1702325844841925,402.2683971562791,14,16.897108462716545
BTC,BollingerBreakout,1.9607048784908527,4.83943701493959,0.0655000193103178,1.039780571790176,28.47091168281381,-0.16997829464874037,139.0,157.2345114469194,1.1824484493088445,0.6,11.534599253157939,1220.866598436453,5,18.1964317667796
BTC,BuyAndHold,2.126328984699214,5.778094981080654,0.0692195866984282,1.0988268735522932,20.688194799378,-0.2792943046560242,103.0,187.7121576031384,0.0,,,,1,13.704075224522056
BTC,DonchianTurtle,2.137935830303316,5.849271164518683,0.06876571689740597,1.09162191382565,45.787670628462905,-0.12774773392561733,98.0,190.06602204153134,2.189635378974442,1.0,,3740.955721014292,2,19.371724111095915
BTC,EmaCross,2.1331487286441693,5.819825300601848,0.0685674158458047,1.0884739822220926,45.49486005247518,-0.12792269926512756,98.0,188.97092720863412,2.061093074130492,1.0,,3720.70235099422,2,19.098629467587152
BTC,GoldenCross,0.0,0.0,,,,-0.0,0.0,0.0,0.0,,,,0,inf
